,source,target,total,count,source_num,target_num
92,university of california berkeley,aramco research center–houston,university of california berkeley aramco research center–houston,6,354,123
2180,baker hughes,ritek,baker hughes ritek,6,439,340
4750,fss canada consultants inc.,mirarco mining innovation,fss canada consultants inc. mirarco mining innovation,6,654,368
7674,consultant,exxonmobil upstream research company,consultant exxonmobil upstream research company,6,610,742
7668,exxonmobil upstream research company,consultant,exxonmobil upstream research company consultant,6,742,610
4742,swedish nuclear fuel and waste management co.,mirarco mining innovation,swedish nuclear fuel and waste management co. mirarco mining innovation,6,811,368
4734,nuclear waste management organization,mirarco mining innovation,nuclear waste management organization mirarco mining innovation,6,740,368
3992,department of earth atmospheric and planetary sciences massachusetts institute of technology,u.s. geological survey menlo park,department of earth atmospheric and planetary sciences massachusetts institute of technology u.s. geological survey menlo park,6,873,121
4718,mirarco mining innovation,fss canada consultants inc.,mirarco mining innovation fss canada consultants inc.,6,368,654
4636,tno applied geosciences,kuwait oil company,tno applied geosciences kuwait oil company,6,648,42
7552,mp geomechanics,chevron,mp geomechanics chevron,6,5,176
4279,university of colorado boulder,institute of rock and soil mechanics,university of colorado boulder institute of rock and soil mechanics,6,423,821
7202,petroleum development oman,cgg (canada) services inc.,petroleum development oman cgg (canada) services inc.,6,454,765
6482,sandia national laboratories,idaho national laboratory,sandia national laboratories idaho national laboratory,6,149,894
6990,national oilwell varco,imperial college,national oilwell varco imperial college,6,864,250
926,louisiana state university,oklahoma university,louisiana state university oklahoma university,6,431,810
928,oklahoma university,louisiana state university,oklahoma university louisiana state university,6,810,431
950,university of alberta,nexen energy ulc,university of alberta nexen energy ulc,6,194,713
956,nexen energy ulc,university of alberta,nexen energy ulc university of alberta,6,713,194
3502,volant products inc.,kuwait oil company,volant products inc. kuwait oil company,6,641,42
3053,halliburton energy services,chevron nigeria limited,halliburton energy services chevron nigeria limited,6,528,331
5974,oil and gas technology institute petrochina changqing oilfield,china university of petroleum,oil and gas technology institute petrochina changqing oilfield china university of petroleum,6,880,663
308,the university of texas at austin,texas a&m university,the university of texas at austin texas a&m university,6,24,279
306,texas a&m university,the university of texas at austin,texas a&m university the university of texas at austin,6,279,24
5968,china university of petroleum,oil and gas technology institute petrochina changqing oilfield,china university of petroleum oil and gas technology institute petrochina changqing oilfield,6,663,880
3050,chevron nigeria limited,halliburton energy services,chevron nigeria limited halliburton energy services,6,331,528
3008,maersk oil,texas a&m university,maersk oil texas a&m university,6,543,279
3002,university of kansas,texas a&m university,university of kansas texas a&m university,6,329,279
2991,texas a&m university,maersk oil,texas a&m university maersk oil,6,279,543
2990,texas a&m university,university of kansas,texas a&m university university of kansas,6,279,329
2989,texas a&m university,aera energy,texas a&m university aera energy,6,279,441
289,eog resources,colorado school of mines,eog resources colorado school of mines,6,426,288
288,colorado school of mines,eog resources,colorado school of mines eog resources,6,288,426
5822,w.d. von gonten laboratories,university of pittsburgh,w.d. von gonten laboratories university of pittsburgh,6,268,787
2988,texas a&m university,incendium technologies llc,texas a&m university incendium technologies llc,6,279,284
6984,imperial college,national oilwell varco,imperial college national oilwell varco,6,250,864
3492,sino gulf energy,kuwait oil company,sino gulf energy kuwait oil company,6,131,42
5808,university of pittsburgh,texas a&m university,university of pittsburgh texas a&m university,6,787,279
766,the university of queensland,qgc – a company of the shell group of companies,the university of queensland qgc – a company of the shell group of companies,6,701,723
400,missouri university of science and technology,missan oil company,missouri university of science and technology missan oil company,6,683,186
406,missan oil company,missouri university of science and technology,missan oil company missouri university of science and technology,6,186,683
3190,petronas carigali,schlumberger,petronas carigali schlumberger,6,348,272
3196,schlumberger,petronas carigali,schlumberger petronas carigali,6,272,348
476,baker hughes – geoscience and petroleum engineering,badan operasi bersama pt bumi siak pusako – pertamina hulu,baker hughes – geoscience and petroleum engineering badan operasi bersama pt bumi siak pusako – pertamina hulu,6,377,633
482,badan operasi bersama pt bumi siak pusako – pertamina hulu,baker hughes – geoscience and petroleum engineering,badan operasi bersama pt bumi siak pusako – pertamina hulu baker hughes – geoscience and petroleum engineering,6,633,377
6753,los alamos national laboratory,idaho national laboratory,los alamos national laboratory idaho national laboratory,6,150,894
6922,geophysics institute,institute of process engineering,geophysics institute institute of process engineering,6,793,144
6928,institute of process engineering,geophysics institute,institute of process engineering geophysics institute,6,144,793
605,petrochina riped,daqing oilfield production engineering & research institute,petrochina riped daqing oilfield production engineering & research institute,6,442,216
620,xinjiang oilfield engineering technology research institute,daqing oilfield production engineering & research institute,xinjiang oilfield engineering technology research institute daqing oilfield production engineering & research institute,6,34,216
632,daqing oilfield production engineering & research institute,petrochina riped,daqing oilfield production engineering & research institute petrochina riped,6,216,442
635,daqing oilfield production engineering & research institute,xinjiang oilfield engineering technology research institute,daqing oilfield production engineering & research institute xinjiang oilfield engineering technology research institute,6,216,34
6693,lawrence livermore national laboratory,idaho national laboratory,lawrence livermore national laboratory idaho national laboratory,6,866,894
3480,kuwait oil company,sino gulf energy,kuwait oil company sino gulf energy,6,42,131
352,key laboratory of shale gas exploration ministry of land and resources,cnooc research institute,key laboratory of shale gas exploration ministry of land and resources cnooc research institute,6,170,429
3482,kuwait oil company,volant products inc.,kuwait oil company volant products inc.,6,42,641
6548,idaho national laboratory,los alamos national laboratory,idaho national laboratory los alamos national laboratory,6,894,150
6546,idaho national laboratory,lawrence livermore national laboratory,idaho national laboratory lawrence livermore national laboratory,6,894,866
6542,idaho national laboratory,sandia national laboratories,idaho national laboratory sandia national laboratories,6,894,149
760,qgc – a company of the shell group of companies,the university of queensland,qgc – a company of the shell group of companies the university of queensland,6,723,701
5810,university of pittsburgh,w.d. von gonten laboratories,university of pittsburgh w.d. von gonten laboratories,6,787,268
